,Unnamed: 0,Unnamed: 0.1,Source,Year,Species,Latitude,Longitude,public_positional_accuracy,State,gps,Harmonia axyridis_18,Coccinella septempunctata_18,Hippodamia convergens_18,Coelophora maculata_18,Cycloneda sanguinea_18,Propylea quatuordecimpunctata_18,Cycloneda munda_18,Psyllobora vigintimaculata_18,Chilocorus stigma_18,Olla v-nigrum_18,Hippodamia variegata_18,Adalia bipunctata_18,Coccinella californica_18,Cycloneda polita_18,Cryptolaemus montrouzieri_18,Coccinella trifasciata_18,Epilachna borealis_18,Anatis mali_18,Chilocorus cacti_18,Brachiacantha ursina_18,Hippodamia parenthesis_18,Anatis labiculata_18,Mulsantina picta_18,Coccinella transversoguttata_18,Psyllobora renifer_18,Naemia seriata_18,Hippodamia tredecimpunctata_18,Epilachna varivestis_18,Coccinella novemnotata_18,Hippodamia glacialis_18,Anatis lecontei_18,Axion plagiatum_18,Calvia quatuordecimguttata_18,Coleomegilla maculata_18,Stethorus punctillum_18,Psyllobora borealis_18,Anatis rathvoni_18,Curinus coeruleus_18,Myzia pullata_18,Halmus chalybeus_18,Neoharmonia venusta_18,Exochomus childreni_18,Hippodamia caseyi_18,Coelophora inaequalis_18,Coccinella monticola_18,Mulsantina hudsonica_18,Anisosticta bitriangularis_18,Diomus terminatus_18,Hyperaspis binotata_18,Exochomus quadripustulatus_18,Hippodamia sinuata_18,Brumoides septentrionis_18,Hippodamia quinquesignata_18,Hyperaspis bigeminata_18,Paranaemia vittigera_18,Chilocorus bipustulatus_18,Rhyzobius lophanthae_18,Novius cardinalis_18,Brachiacantha decempustulata_18,Scymnus loewii_18,Scymnus nebulosus_18,Didion punctatum_18,Stethorus punctum_18,Myzia interrupta_18,Hyperaspis trifurcata_18,Axion tripustulatum_18,Epilachna tredecimnotata_18,Subcoccinella vigintiquatuorpunctata_18,Hyperaspis undulata_18,Hippodamia apicalis_18,Exochomus aethiops_18,Hyperaspis lateralis_18,Coccinella hieroglyphica_18,Hyperaspis quadrioculata_18,Exochomus marginipennis_18,Microweisea misella_18,Hippodamia oregonensis_18,Myzia subvittata_18,Brachiacantha dentipes_18,Psyllobora parvinotata_18,Nephus flavifrons_18,Brachiacantha quadripunctata_18,Hyperaspis proba_18,Egius platycephalus_18,Hyperaspis connectens_18,Nephus intrusus_18,Scymnus louisianae_18,Coccinella undecimpunctata_18,Exochomus fasciatus_18,Delphastus pusillus_18
1286,170582,170582,I-naturalist,2021,Adalia bipunctata,53.5473992039,-113.491605086,181.0,,"(53.5473992039, -113.491605086)",0,11,0,0,0,0,0,1,0,0,1,17,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1287,170632,170632,I-naturalist,2021,Adalia bipunctata,53.3633694444,-113.71335,0.0,,"(53.3633694444, -113.71335)",0,7,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288,170645,170645,I-naturalist,2021,Adalia bipunctata,49.4901116667,-119.6270533333,4.0,,"(49.4901116667, -119.6270533333)",19,2,2,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1289,170648,170648,I-naturalist,2021,Adalia bipunctata,46.6556383333,-60.4130833333,5.0,,"(46.6556383333, -60.4130833333)",2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1290,170711,170711,I-naturalist,2021,Adalia bipunctata,51.12766171,-114.25625831,5.0,,"(51.12766171, -114.25625831)",0,50,0,0,0,0,0,1,0,0,0,28,0,0,1,2,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1291,170895,170895,I-naturalist,2021,Adalia bipunctata,52.4869198997,-113.7175763,0.0,,"(52.4869198997, -113.7175763)",0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,171234,171234,I-naturalist,2021,Adalia bipunctata,45.8497616667,-76.539375,4.0,,"(45.8497616667, -76.539375)",2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1293,171262,171262,I-naturalist,2021,Adalia bipunctata,47.3247937982,-79.4412727463,4.0,,"(47.3247937982, -79.4412727463)",10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1294,171386,171386,I-naturalist,2021,Adalia bipunctata,48.4648952164,-123.314530328,19.0,,"(48.4648952164, -123.314530328)",91,61,0,0,0,0,0,11,1,0,1,9,0,15,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1295,171449,171449,I-naturalist,2021,Adalia bipunctata,48.42857,-123.369325,0.0,,"(48.42857, -123.369325)",98,63,0,0,0,0,0,12,1,0,1,9,0,17,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1296,171455,171455,I-naturalist,2021,Adalia bipunctata,48.4390764095,-68.5210261121,18.0,,"(48.4390764095, -68.5210261121)",9,4,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,171501,171501,I-naturalist,2021,Adalia bipunctata,51.0422083333,-114.0234194444,0.0,,"(51.0422083333, -114.0234194444)",0,69,0,0,0,0,0,1,0,0,0,43,0,0,1,1,0,3,0,0,3,0,0,0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1298,171549,171549,I-naturalist,2021,Adalia bipunctata,48.4390699515,-68.5210254606,15.0,,"(48.4390699515, -68.5210254606)",9,4,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,171570,171570,I-naturalist,2021,Adalia bipunctata,53.513757675,-113.5729116854,5.0,,"(53.513757675, -113.5729116854)",0,11,0,0,0,0,0,1,0,0,0,17,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,172019,172019,I-naturalist,2021,Adalia bipunctata,37.6659332591,-122.3896725323,32.0,California,"(37.6659332591, -122.3896725323)",32,97,26,0,4,0,0,8,0,1,0,11,26,10,2,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,172640,172640,I-naturalist,2021,Adalia bipunctata,43.65488,-79.3941883333,14.0,,"(43.65488, -79.3941883333)",291,77,0,11,0,13,9,22,16,0,6,7,0,0,2,0,0,4,0,6,1,2,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,172668,172668,I-naturalist,2021,Adalia bipunctata,46.2081355815,-60.0221598696,91.0,,"(46.2081355815, -60.0221598696)",21,15,0,1,0,2,0,0,0,0,5,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,172715,172715,I-naturalist,2021,Adalia bipunctata,43.6882999722,-79.3176729722,0.0,,"(43.6882999722, -79.3176729722)",286,82,0,13,0,14,9,23,15,0,7,7,0,0,2,0,0,5,0,6,1,2,0,0,0,0,0,0,0,7,0,0,1,1,0,0,0,0,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,172820,172820,I-naturalist,2021,Adalia bipunctata,41.4901237488,-71.5419998169,62.0,Rhode Island,"(41.4901237488, -71.5419998169)",8,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,172822,172822,I-naturalist,2021,Adalia bipunctata,41.7876916667,-71.425475,5.0,Rhode Island,"(41.7876916667, -71.425475)",44,0,0,0,0,2,0,0,3,0,2,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,172866,172866,I-naturalist,2021,Adalia bipunctata,41.7794096936,-71.4134157915,98.0,Rhode Island,"(41.7794096936, -71.4134157915)",44,0,0,0,0,2,0,0,3,0,2,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,172884,172884,I-naturalist,2021,Adalia bipunctata,41.8156904262,-71.4301637561,5.0,Rhode Island,"(41.8156904262, -71.4301637561)",40,0,0,0,0,3,0,0,3,0,2,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,172959,172959,I-naturalist,2021,Adalia bipunctata,50.9927027778,-114.0859666667,16.0,,"(50.9927027778, -114.0859666667)",0,67,0,0,0,0,0,1,0,0,0,42,0,0,1,1,0,3,0,0,3,0,0,0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,172999,172999,I-naturalist,2021,Adalia bipunctata,44.9600868225,-63.5255279541,56.0,,"(44.9600868225, -63.5255279541)",5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,173145,173145,I-naturalist,2021,Adalia bipunctata,53.4103012085,-113.9343338013,104.0,,"(53.4103012085, -113.9343338013)",0,2,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,173146,173146,I-naturalist,2021,Adalia bipunctata,53.4103355408,-113.9342651367,104.0,,"(53.4103355408, -113.9342651367)",0,2,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,173152,173152,I-naturalist,2021,Adalia bipunctata,50.4361216667,-104.621545,8.0,,"(50.4361216667, -104.621545)",0,33,7,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,173172,173172,I-naturalist,2021,Adalia bipunctata,51.0088217724,-114.2123468582,247.0,,"(51.0088217724, -114.2123468582)",0,64,0,0,0,0,0,1,0,0,0,44,0,0,1,1,0,3,0,0,3,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,173198,173198,I-naturalist,2021,Adalia bipunctata,51.135524129,-114.1456747055,543.0,,"(51.135524129, -114.1456747055)",0,65,0,0,0,0,0,1,0,0,0,41,0,0,1,1,0,3,0,0,3,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,173199,173199,I-naturalist,2021,Adalia bipunctata,51.034111045,-114.1978059482,128.0,,"(51.034111045, -114.1978059482)",0,64,0,0,0,0,0,1,0,0,0,41,0,0,1,1,0,3,0,0,3,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,173222,173222,I-naturalist,2021,Adalia bipunctata,51.103425,-114.0668333333,12.0,,"(51.103425, -114.0668333333)",0,66,0,0,0,0,0,1,0,0,0,40,0,0,1,1,0,3,0,0,3,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,173224,173224,I-naturalist,2021,Adalia bipunctata,49.1979779722,-123.1015589722,0.0,,"(49.1979779722, -123.1015589722)",121,50,1,0,0,0,0,11,0,0,0,1,5,5,2,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318,173331,173331,I-naturalist,2021,Adalia bipunctata,50.9946444444,-114.1477027778,0.0,,"(50.9946444444, -114.1477027778)",0,66,0,0,0,0,0,1,0,0,0,44,0,0,1,1,0,3,0,0,3,0,0,0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319,173332,173332,I-naturalist,2021,Adalia bipunctata,50.9945972222,-114.1478166667,0.0,,"(50.9945972222, -114.1478166667)",0,66,0,0,0,0,0,1,0,0,0,44,0,0,1,1,0,3,0,0,3,0,0,0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320,173333,173333,I-naturalist,2021,Adalia bipunctata,53.5105555556,-113.4677777778,0.0,,"(53.5105555556, -113.4677777778)",0,13,0,0,0,0,0,1,0,0,1,17,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1321,173355,173355,I-naturalist,2021,Adalia bipunctata,51.1486111111,-114.1511111111,0.0,,"(51.1486111111, -114.1511111111)",0,63,0,0,0,0,0,1,0,0,0,40,0,0,1,1,0,3,0,0,3,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1322,173501,173501,I-naturalist,2021,Adalia bipunctata,53.5078456253,-113.566606315,5.0,,"(53.5078456253, -113.566606315)",0,11,0,0,0,0,0,1,0,0,0,17,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323,173579,173579,I-naturalist,2021,Adalia bipunctata,53.2674033333,-113.539605,4.0,,"(53.2674033333, -113.539605)",0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1324,173581,173581,I-naturalist,2021,Adalia bipunctata,51.0468971997,-114.0290911997,0.0,,"(51.0468971997, -114.0290911997)",0,69,0,0,0,0,0,1,0,0,0,44,0,0,1,1,0,3,0,0,3,0,0,0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1325,174997,174997,I-naturalist,2021,Adalia bipunctata,45.7111185585,-65.4784700246,15.0,,"(45.7111185585, -65.4784700246)",5,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,175628,175628,I-naturalist,2021,Adalia bipunctata,48.907245,-95.3057033333,4.0,Minnesota,"(48.907245, -95.3057033333)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1327,176216,176216,I-naturalist,2021,Adalia bipunctata,37.7582639722,-122.4483319722,0.0,California,"(37.7582639722, -122.4483319722)",40,88,33,0,9,0,0,7,0,1,0,10,34,7,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1328,176632,176632,I-naturalist,2021,Adalia bipunctata,39.42074667,-120.24764167,48.0,California,"(39.42074667, -120.24764167)",0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1329,176661,176661,I-naturalist,2021,Adalia bipunctata,53.5185166667,-113.4811783333,32.0,,"(53.5185166667, -113.4811783333)",0,11,0,0,0,0,0,1,0,0,1,17,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1330,176828,176828,I-naturalist,2021,Adalia bipunctata,37.7632475617,-122.484606613,150.0,California,"(37.7632475617, -122.484606613)",32,88,32,0,2,0,0,5,0,1,0,9,31,5,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1331,176934,176934,I-naturalist,2021,Adalia bipunctata,32.8059966651,-117.208940126,6.0,California,"(32.8059966651, -117.208940126)",62,39,31,0,46,0,0,4,0,3,0,1,1,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1332,177127,177127,I-naturalist,2021,Adalia bipunctata,53.23168,-112.8699033333,15.0,,"(53.23168, -112.8699033333)",0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,177140,177140,I-naturalist,2021,Adalia bipunctata,49.4985854921,-119.609542595,8.0,,"(49.4985854921, -119.609542595)",19,2,2,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1334,177257,177257,I-naturalist,2021,Adalia bipunctata,52.1943941938,-106.4332966858,61.0,,"(52.1943941938, -106.4332966858)",0,9,1,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,177394,177394,I-naturalist,2021,Adalia bipunctata,50.1424147485,-101.6632704064,31.0,,"(50.1424147485, -101.6632704064)",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,178032,178032,I-naturalist,2021,Adalia bipunctata,53.4103430938,-113.9335599205,61.0,,"(53.4103430938, -113.9335599205)",0,2,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
